level_0,index,Wiki ID,Freebase ID,Movie name,Release date,Revenue,Runtime,Languages,Genres,Noms_Pays,Continent
18628,41437,5945470,/m/0ffwcz,Dil,1990-06-22,,172.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",India,Asia
18631,41444,23675245,/m/06zp1j_,Mr. Brahmachari,2003-03-03,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/01t_vv"": ""Comedy-drama""}",India,Asia
18641,41464,35279558,/m/0j7n2b_,Bhooter Bhabishyat,2012-03-14,,123.0,"{""/m/01c7y"": ""Bengali Language""}","{""/m/01hmnh"": ""Fantasy""}",India,Asia
18644,41471,13903423,/m/03cmsnz,Bhalevadivi Basu,2001-06-15,,,"{""/m/09s02"": ""Telugu language""}","{""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy""}",India,Asia
18645,41472,10645970,/m/02ql3nd,Rocky,1981-04-26,,148.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",India,Asia
18648,41479,28348079,/m/0crdm5k,Pars: Operation Cherry,2007-04-20,2093804.0,121.0,"{""/m/02hwyss"": ""Turkish Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",Turkey,Asia
18653,41486,30778326,/m/0gfj6nn,Raja Rajan,1957-04-26,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
18655,41490,27586307,/m/0c3x34k,Public Lavatory: I've Been Loitering,1999-04-16,,60.0,{},"{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
18683,41547,12357969,/m/03hfyqk,Silambattam,2008-12-19,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",India,Asia
18687,41554,6574466,/m/0gc5cf,Suswagatham,1997-01-01,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",India,Asia
18695,41574,24631549,/m/080fhbz,Crossing Hennessy,2010-03-21,439766.0,105.0,"{""/m/0459q4"": ""Standard Cantonese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
18696,41577,31240702,/m/0h6n2bw,Dream Lover,2011-08-11,,140.0,"{""/m/09s02"": ""Telugu language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}",India,Asia
18698,41580,36166114,/m/0k0r3tw,Kalikalam,2012-06-15,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
18706,41595,2736433,/m/07_xzr,Jungle Emperor Leo,1997-08-01,,99.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/0hcr"": ""Animation"", ""/m/0bj8m2"": ""Children's"", ""/m/0hqxf"": ""Family Film"", ""/m/0jxy"": ""Anime""}",Japan,Asia
18709,41604,1686720,/m/05nd58,The Twilight Samurai,2002-11-02,,128.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02qqtlj"": ""Samurai cinema"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
18711,41614,20814932,/m/0569wmp,The Cut,2007-07-11,3898774.0,107.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}",South Korea,Asia
18714,41620,16355225,/m/03whnkj,Peranmai,2009-10-16,,150.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",India,Asia
18724,41648,10229605,/m/02q5yp3,Sure Death 4: Revenge,1987-06-06,,130.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema""}",Japan,Asia
18729,41661,6631824,/m/0gfgk5,Aashiqui,1990-07-23,,148.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",India,Asia
18730,41666,1786421,/m/05wt50,Smoke,1995-02-10,,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}",Japan,Asia
18731,41668,23058311,/m/064mbcb,Front Row Life,1968-04-13,,94.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02js9"": ""Erotica"", ""/m/01jk9n"": ""Pornographic movie""}",Japan,Asia
18743,41689,17078365,/m/0417jtc,Hemşo,2001-01-19,,93.0,"{""/m/02hwyss"": ""Turkish Language""}",{},Turkey,Asia
18745,41698,11183299,/m/02r2v02,Hokuriku Proxy War,1977-02-26,,98.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01z4y"": ""Comedy""}",Japan,Asia
18749,41714,3143908,/m/08v7dt,Main Prem Ki Diwani Hoon,2003-06-27,,176.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",India,Asia
18755,41724,25846068,/m/09v6mlj,"Tora-san, His Tender Love",1970-01-15,,90.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",Japan,Asia
18759,41731,15216510,/m/03hm56b,The Age of Success,1988-06-04,,110.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/01lrrt"": ""Melodrama""}",South Korea,Asia
18761,41737,23719971,/m/06zs80t,Shadow Fury,2001-10-30,,92.0,{},"{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
18765,41746,21194561,/m/05c1qlf,Hibari no kanashiki hitomi,1953-08-19,,,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01g6gs"": ""Black-and-white""}",Japan,Asia
18780,41774,21168817,/m/05c041j,Hawai Mare oki kaisen,1942-12-03,,117.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01g6gs"": ""Black-and-white""}",Japan,Asia
18788,41790,26252728,/m/0cc5mcj,Cowboys & Aliens,2011-07-29,174822325.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/07y0lv"": ""Science fiction Western"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/01hmnh"": ""Fantasy"", ""/m/082gq"": ""War film"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",India,Asia
18791,41794,12675477,/m/02x01k0,Dhamaal,2007-09-07,,136.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/01z4y"": ""Comedy""}",India,Asia
18792,41796,13269065,/m/03b_zd7,All About Love,2006-08-12,,90.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/02h40lc"": ""English Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/0gxblw4"": ""Filipino Movies"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",Philippines,Asia
18797,41806,4687991,/m/0chdt4,The Classic,2003-01-29,6895678.0,132.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/02l7c8"": ""Romance Film""}",South Korea,Asia
18798,41808,4529935,/m/0c7cgf,Jo Darr Gya Woh Marr Gya,1995-09-22,,,"{""/m/02hxcvy"": ""Urdu Language""}",{},Pakistan,Asia
18799,41810,28658542,/m/0czdgn4,Crayon Shin-chan: The Secret Treasure of Buri Buri Kingdom,1994-04-23,,,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hcr"": ""Animation""}",Japan,Asia
18805,41824,36322034,/m/0k3lhp8,Doraemon: Nobita's the Night Before a Wedding,1999-03-06,,27.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/02hmvc"": ""Short Film""}",Japan,Asia
18807,41830,36149275,/m/0k0kbm_,Meri Chargay Jawani Sohniyeh,2012-11-23,,,"{""/m/0688f"": ""Punjabi language""}",{},India,Asia
18808,41831,18080210,/m/047n3my,The End of Summer,1961-10-29,,103.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema""}",Japan,Asia
18809,41832,18849328,/m/04gkjkc,Koondukkili,1954-08-26,,,"{""/m/07c9s"": ""Tamil Language""}",{},India,Asia
18811,41835,7321868,/m/0kv4yd,Athidi,2007-10-18,,157.0,"{""/m/09s02"": ""Telugu language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",India,Asia
18816,41844,14299993,/m/03c_vc1,The Crimson Charm,1971-07-16,,,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/08322"": ""Wuxia"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
18827,41862,4864939,/m/0crl_l,Ek Duuje Ke Liye,1981-06-05,,167.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",India,Asia
18828,41863,6408394,/m/0g476n,Dil Diya Hai,2006-09-08,,126.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",India,Asia
18829,41868,33103548,/m/0crt8zg,Tomie: Forbidden Fruit,2002-06-29,,91.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}",Japan,Asia
18840,41893,15453009,/m/03m9v8_,A Devilish Murder,1965-08-12,,93.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror""}",South Korea,Asia
18848,41909,35901274,/m/0jwx76k,Jatt Romantic,2012-10-22,,,"{""/m/0688f"": ""Punjabi language""}",{},India,Asia
18849,41914,5526916,/m/0dqzh2,Naked Weapon,2002-11-15,,92.0,"{""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
18850,41916,9067968,/m/027wg84,Dayavan,1988-10-21,,174.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/03q4nz"": ""World cinema""}",India,Asia
18860,41938,8237560,/m/026x9rm,Gunhed,1989-07-22,,90.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema""}",Japan,Asia
18861,41945,31624036,/m/0gmd50s,Queens! Destiny of Dance,2011-04-29,,112.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/0hn10"": ""LGBT"", ""/m/04t36"": ""Musical""}",India,Asia
18863,41951,21347979,/m/05f4jl7,Paco and the Magical Book,2008-09-13,22679633.0,105.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
18864,41952,2552557,/m/07mkrm,Arcadia of My Youth,1982-07-28,,130.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/0jxy"": ""Anime"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
18866,41954,11151667,/m/02r1rnh,Saajan Bina Suhagan,1978-12-01,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
18873,41964,10140052,/m/02q3278,Kyo Kii... Main Jhuth Nahin Bolta,2001-09-21,,154.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",India,Asia
18875,41966,20581070,/m/0524bl4,Jaane-Anjaane,1971-05-17,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
18876,41968,8591389,/m/02794b4,Naqaab,2007-07-13,,115.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
18883,41985,24186154,/m/07k4grh,Return of the One-Armed Swordsman,1969-02-28,,90.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/0c_v2"": ""Thai Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/08322"": ""Wuxia"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema""}",Hong Kong,Asia
18886,41989,35758260,/m/0jt2766,Paanch Fauladi,1988-12-27,,,"{""/m/03k50"": ""Hindi Language""}",{},India,Asia
18890,41995,19270001,/m/04lhtzz,Bhagya Chakra,2008-03-21,,145.0,"{""/m/01y6qp"": ""Oriya Language"", ""/m/01c7y"": ""Bengali Language""}","{""/m/02l7c8"": ""Romance Film""}",India,Asia
18902,42021,1412632,/m/04_gft,Head-On,2004-03-11,11030861.0,123.0,"{""/m/02hwyss"": ""Turkish Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",Turkey,Asia
18917,42060,14627039,/m/03gr3w1,Bahay Kubo: A Pinoy Mano Po!,2007-12-25,,130.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/01jb8r"": ""Filipino language"", ""/m/02h40lc"": ""English Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0gxblw4"": ""Filipino Movies""}",Philippines,Asia
18926,42088,8309300,/m/026zw_9,Deewaar,2004-06-25,,163.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",India,Asia
18931,42096,12555454,/m/02wvqhb,Ghunghat,1996-07-12,,,"{""/m/02hxcvy"": ""Urdu Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/04t36"": ""Musical"", ""/m/02l7c8"": ""Romance Film""}",Pakistan,Asia
18932,42097,27963308,/m/0ch2962,City Under Siege,2010-08-12,,110.0,"{""/m/012w70"": ""Cantonese""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
18933,42107,1304346,/m/04rdvr,When the Last Sword Is Drawn,2003-01-18,2487338.0,137.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",Japan,Asia
18936,42111,34543751,/m/0j28vzm,Sadako 3D,2012-05-12,,96.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03npn"": ""Horror""}",Japan,Asia
18939,42117,22911386,/m/064125z,Aval oru thodharkadai,1974-11-21,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
18947,42133,23386330,/m/06w3p8k,Madame Aema 2,1984-02-11,,102.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/02js9"": ""Erotica""}",South Korea,Asia
18956,42154,35526424,/m/0j9ks_4,Manjunatha BA LLB,2012-09-14,,,"{""/m/09bnf"": ""Kannada Language""}","{""/m/05p553"": ""Comedy film""}",India,Asia
18959,42158,23655532,/m/06zlq89,The Story of Two Women,1994-04-22,,103.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/07s9rl0"": ""Drama""}",South Korea,Asia
18960,42159,14674285,/m/03gsnps,Hokkabaz,2006-10-20,9146764.0,119.0,"{""/m/02hwyss"": ""Turkish Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",Turkey,Asia
18974,42193,20460767,/m/080g547,10:10,2008-11-28,,95.0,"{""/m/01c7y"": ""Bengali Language""}","{""/m/01t_vv"": ""Comedy-drama""}",India,Asia
18994,42240,10027902,/m/02p_8tt,Escape From Taliban,2003-02-14,,133.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",India,Asia
18998,42252,34814175,/m/0j3cn_w,Ningen,1962-11-04,,117.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/07s9rl0"": ""Drama""}",Japan,Asia
18999,42256,25715998,/m/09v5hl1,Love Hotel,1995-08-03,,88.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/01yldk"": ""Softcore Porn"", ""/m/04k2v3"": ""Pinku eiga""}",Japan,Asia
19000,42258,16953192,/m/041361g,Kuch Meetha Ho Jaaye,2005-04-15,,162.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",India,Asia
19004,42272,10043992,/m/02p_yll,Pyū to Fuku! Jaguar,2008-01-12,,99.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01z4y"": ""Comedy""}",Japan,Asia
19013,42287,11079489,/m/02q_b44,Sex & Fury,1973-02-17,,89.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/02js9"": ""Erotica"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04k2v3"": ""Pinku eiga"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
19015,42290,5721950,/m/0f14tc,3 Deewarein,2003-08-01,,120.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",India,Asia
19019,42296,35485636,/m/0j9k6hh,Pudhu Padagan,1990-04-14,,130.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
19020,42297,8020341,/m/026nsy6,Chaahat,1996-06-06,,146.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}","{""/m/01chg"": ""Bollywood""}",India,Asia
19024,42305,3219161,/m/0ds01qr,Andhra Kesari,1983-11-01,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02p0szs"": ""Historical fiction""}",India,Asia
19028,42311,26025618,/m/0b6dspt,Illarikam,1959-05-01,,152.0,"{""/m/09s02"": ""Telugu language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
19039,42333,14174534,/m/0b7xyj,I Will Always Love You,2006-02-08,,117.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/01jb8r"": ""Filipino language"", ""/m/02h40lc"": ""English Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/0gxblw4"": ""Filipino Movies"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0j1d47h"": ""Filipino""}",Philippines,Asia
19041,42338,6669665,/m/0ggrjb,Japan Sinks,2006-04-15,,134.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/094ddt"": ""Doomsday film"", ""/m/01drsx"": ""Disaster"", ""/m/02z0t_"": ""Tokusatsu"", ""/m/0g2k1"": ""Natural disaster""}",Japan,Asia
19055,42378,36105426,/m/0j_40jr,Annum Innum Ennum,2012-07-15,,,"{""/m/0999q"": ""Malayalam Language""}",{},India,Asia
19074,42418,14559597,/m/03d7xtt,The Deadly Duo,1971-12-22,,77.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/08322"": ""Wuxia"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/02wtdps"": ""Crime Thriller""}",Hong Kong,Asia
19075,42419,11474887,/m/02rf4yn,Dubai Seenu,2007-06-07,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02kdv5l"": ""Action"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/02cqmh"": ""Tollywood""}",India,Asia
19076,42424,19800425,/m/04q6lbm,The Vampire Who Admires Me,2008-10-16,,93.0,"{""/m/012w70"": ""Cantonese""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/05p553"": ""Comedy film"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
19082,42439,23749531,/m/06zq889,Tetsuo: The Bullet Man,2009-09-05,,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01qpc"": ""Cyberpunk"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
19083,42440,7406163,/m/0kv6rq,My Scary Girl,2006-04-06,13500403.0,110.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",South Korea,Asia
19085,42443,3433026,/m/09c557,Tales from Earthsea,2006-07-29,68673565.0,115.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime"", ""/m/01j1n2"": ""Coming of age"", ""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy""}",Japan,Asia
19088,42452,14879288,/m/03h02gf,Karunamayudu,1978-12-21,,160.0,"{""/m/09s02"": ""Telugu language""}","{""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",India,Asia
19091,42462,570263,/m/02r3xq,"Ghidorah, the Three-Headed Monster",1964-12-20,,93.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/01q03"": ""Cult"", ""/m/01hmnh"": ""Fantasy"", ""/m/0h9qh"": ""Monster"", ""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
19095,42470,18677882,/m/04gtkp1,Itoshino Half Moon,1987-08-08,,,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
19096,42473,30112426,/m/0g58njw,Tournament,2011-01-06,,150.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}",India,Asia
