0
"(None, 4)"
"(2, 1)"
"(12, 7)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(12, 9)"
"(8, 13)"
"(1, 1)"
"(None, None)"
"(10, 8)"
"(1, 2)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 3)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(28, 44)"
"(None, 2)"
"(None, 14)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(6, 8)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(2, 5)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, 1)"
"(37, 36)"
"(23, 23)"
"(None, None)"
"(11, 23)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(8, 11)"
"(None, None)"
"(None, None)"
"(1, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(20, 14)"
"(1, 3)"
"(1, 1)"
"(None, 2)"
"(None, None)"
"(None, 4)"
"(None, None)"
"(1, 10)"
"(None, None)"
"(2, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(3, 3)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(66, 112)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(32, 65)"
"(None, None)"
"(13, 8)"
"(None, None)"
"(1, 9)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, 4)"
"(None, None)"
"(None, None)"
"(9, 5)"
"(114, 138)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(24, 22)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(15, 19)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(4, 4)"
"(1, 14)"
"(None, None)"
"(None, 1)"
"(7, 7)"
"(16, 28)"
"(None, None)"
"(None, 4)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(3, 13)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 1)"
"(None, None)"
"(5, 5)"
"(None, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 4)"
"(1, 1)"
"(30, 10)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(3, 5)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 3)"
"(None, None)"
"(9, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(8, 11)"
"(1, 1)"
"(None, 3)"
"(None, None)"
"(1, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(1, 6)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(7, 7)"
"(1, 8)"
"(None, None)"
"(6, 2)"
"(2, 4)"
"(None, None)"
"(21, 6)"
"(None, None)"
"(None, 3)"
"(1, 1)"
"(5, 7)"
"(2, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 3)"
"(None, 1)"
"(1, 2)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(2, 12)"
"(11, 6)"
"(None, None)"
"(2, 1)"
"(1, 1)"
"(8, 23)"
"(None, None)"
"(3, 4)"
"(3, 3)"
"(7, 6)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(1, 2)"
"(None, 3)"
"(None, 7)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 5)"
"(None, None)"
"(1, 1)"
"(6, 6)"
"(None, None)"
"(5, 17)"
"(None, None)"
"(None, None)"
"(1, 10)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(3, 1)"
"(None, 6)"
"(None, None)"
"(None, 18)"
"(None, None)"
"(None, None)"
"(4, 7)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(2, 2)"
"(20, 59)"
"(15, 28)"
"(15, 7)"
"(1, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(4, 7)"
"(3, 3)"
"(None, 5)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(1, 10)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 4)"
"(8, 5)"
"(None, None)"
"(15, 37)"
"(3, 29)"
"(None, None)"
"(None, None)"
"(29, 42)"
"(16, 34)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(7, 8)"
"(1, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 4)"
"(None, 1)"
"(None, None)"
"(9, 16)"
"(None, 8)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 2)"
"(None, None)"
"(None, None)"
"(None, 4)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(28, 60)"
"(None, None)"
"(1, 1)"
"(None, 2)"
"(None, None)"
"(1, 2)"
"(1, 1)"
"(1, 7)"
"(1, 1)"
"(20, 25)"
"(85, 174)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(4, 6)"
"(None, None)"
"(16, 29)"
"(None, None)"
"(5, 16)"
"(None, None)"
"(None, None)"
"(90, 101)"
"(None, None)"
"(None, None)"
"(4, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 7)"
"(None, None)"
"(12, 12)"
"(2, 3)"
"(None, 2)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 5)"
"(None, 1)"
"(1, 8)"
"(None, None)"
"(None, None)"
"(1, 3)"
"(7, 12)"
"(None, None)"
"(4, 8)"
"(None, None)"
"(3, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(11, 25)"
"(None, None)"
"(None, 1)"
"(3, 3)"
"(None, None)"
"(None, None)"
"(3, 4)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(1, 6)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(6, 9)"
"(None, None)"
"(None, 1)"
"(None, 5)"
"(None, None)"
"(None, None)"
"(20, 73)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(16, 43)"
"(None, None)"
"(2, 2)"
"(None, 1)"
"(4, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(17, 30)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(7, 34)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 3)"
"(1, 2)"
"(None, None)"
"(12, 19)"
"(1, 1)"
"(15, 28)"
"(None, None)"
"(None, None)"
"(16, 47)"
"(5, 10)"
"(1, 7)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(4, 4)"
"(4, 4)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 18)"
"(1, 1)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(4, 10)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(24, 5)"
"(None, None)"
"(1, 1)"
"(None, 2)"
"(None, None)"
"(3, 5)"
"(2, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(2, 2)"
"(None, 2)"
"(None, None)"
"(3, 14)"
"(1, 1)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, 6)"
"(None, None)"
"(None, None)"
"(3, 32)"
"(45, 137)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 5)"
"(1, 1)"
"(None, None)"
"(3, 7)"
"(None, None)"
"(4, 1)"
"(9, 20)"
"(None, None)"
"(3, 2)"
"(23, 25)"
"(3, 2)"
"(23, 82)"
"(None, None)"
"(1, 1)"
"(10, 10)"
"(None, None)"
"(None, None)"
"(None, None)"
"(10, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 6)"
"(7, 5)"
"(None, None)"
"(None, None)"
"(None, 5)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(2, 4)"
"(4, 17)"
"(8, 6)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 8)"
"(2, 16)"
"(None, None)"
"(73, 86)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(6, 2)"
"(None, None)"
"(3, 12)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(2, 2)"
"(3, 3)"
"(4, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(8, 13)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(2, 1)"
"(2, 5)"
"(7, 5)"
"(None, None)"
"(59, 40)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(24, 44)"
"(None, None)"
"(None, None)"
"(3, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(2, 6)"
"(None, 1)"
"(None, None)"
"(None, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(11, 2)"
"(None, 3)"
"(8, 15)"
"(11, 6)"
"(1, 1)"
"(None, 1)"
"(3, 24)"
"(None, 1)"
"(1, 1)"
"(None, None)"
"(1, 2)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 17)"
"(None, 2)"
"(1, 6)"
"(9, 6)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 25)"
"(None, 2)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, 2)"
"(4, 19)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 10)"
"(None, None)"
"(5, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(2, 1)"
"(4, 6)"
"(9, 21)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 6)"
"(13, 46)"
"(1, 2)"
"(None, 1)"
"(None, 1)"
"(3, 5)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(11, 13)"
"(18, 23)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(3, 7)"
"(4, 13)"
"(None, None)"
"(5, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(17, 53)"
"(None, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(25, 36)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(6, 16)"
"(None, None)"
"(4, 14)"
"(None, 1)"
"(16, 7)"
"(None, None)"
"(4, 6)"
"(None, None)"
"(None, None)"
"(21, 28)"
"(1, 1)"
"(1, 3)"
"(None, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(1, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(1, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 8)"
"(None, 3)"
"(12, 17)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 3)"
"(2, 5)"
"(None, 2)"
"(None, 2)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(2, 9)"
"(None, None)"
"(3, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(9, 2)"
"(1, 6)"
"(4, 12)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(2, 10)"
"(None, 4)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(83, 58)"
"(None, None)"
"(None, None)"
"(21, 23)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 3)"
"(None, 3)"
"(None, None)"
"(None, 3)"
"(None, 1)"
"(None, None)"
"(2, 2)"
"(24, 27)"
"(5, 2)"
"(4, 1)"
"(None, None)"
"(None, 1)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(2, 15)"
"(None, None)"
"(30, 11)"
"(None, None)"
"(2, 3)"
"(None, None)"
"(1, 1)"
"(1, 2)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 5)"
"(1, 1)"
"(3, 11)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(4, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 17)"
"(None, None)"
"(None, 5)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(38, 9)"
"(None, None)"
"(2, 2)"
"(2, 7)"
"(None, None)"
"(None, None)"
"(1, 3)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(9, 5)"
"(None, None)"
"(1, 1)"
"(1, 1)"
"(2, 4)"
"(None, None)"
"(6, 5)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(4, 2)"
"(12, 9)"
"(None, None)"
"(6, 1)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 1)"
"(1, 1)"
"(1, 1)"
"(1, 2)"
"(5, 5)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(3, 1)"
"(None, None)"
"(None, None)"
"(3, 3)"
"(None, None)"
"(1, 1)"
"(None, 5)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, 1)"
"(1, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 1)"
"(7, 8)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 5)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(4, 13)"
"(2, 2)"
"(None, None)"
"(None, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 7)"
"(None, None)"
"(None, None)"
"(24, 7)"
"(None, 1)"
"(None, None)"
"(6, 31)"
"(1, 17)"
"(3, 5)"
"(1, 3)"
"(1, 1)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(22, 26)"
"(None, None)"
"(4, 2)"
"(None, None)"
"(None, None)"
"(8, 8)"
"(7, 12)"
"(8, 20)"
"(None, None)"
"(5, 3)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, 4)"
"(None, 1)"
"(7, 5)"
"(8, 16)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(3, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 7)"
"(None, None)"
"(3, 3)"
"(5, 9)"
"(None, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(10, 7)"
"(None, None)"
"(29, 23)"
"(None, None)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(9, 25)"
"(None, None)"
"(1, 11)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(1, 1)"
"(None, 2)"
"(1, 11)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 10)"
"(None, None)"
"(9, 10)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 1)"
"(None, 1)"
"(None, None)"
"(None, 2)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(35, 63)"
"(None, None)"
"(12, 1)"
"(None, None)"
"(None, None)"
"(6, 2)"
"(None, None)"
"(None, None)"
"(18, 17)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(12, 4)"
"(None, None)"
"(10, 9)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(24, 8)"
"(None, None)"
"(1, 1)"
"(1, 6)"
"(25, 14)"
"(None, None)"
"(1, 3)"
"(None, None)"
"(85, 177)"
"(None, None)"
"(None, 1)"
"(1, 1)"
"(3, 7)"
"(5, 5)"
"(98, 144)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(5, 2)"
"(None, None)"
"(2, 2)"
"(1, 16)"
"(None, None)"
"(None, None)"
"(13, 32)"
"(2, 1)"
"(None, None)"
"(7, 2)"
"(None, None)"
"(None, 3)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(8, 9)"
"(1, 1)"
"(22, 29)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(4, 10)"
"(5, 2)"
"(None, 1)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(4, 5)"
"(None, None)"
"(None, None)"
"(4, 12)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(3, 1)"
"(1, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(7, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(1, 5)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(6, 6)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(3, 14)"
"(None, None)"
"(None, None)"
"(5, 2)"
"(3, 6)"
"(None, None)"
"(2, 9)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 12)"
"(None, None)"
"(1, 1)"
"(6, 8)"
"(None, None)"
"(None, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(4, 10)"
"(1, 1)"
"(None, None)"
"(None, 7)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 3)"
"(None, 1)"
"(None, 1)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 1)"
"(None, None)"
"(96, 95)"
"(None, 2)"
"(1, 6)"
"(None, 1)"
"(2, 4)"
"(1, 2)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, 5)"
"(None, None)"
"(1, 1)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(1, 1)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(12, 17)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(13, 37)"
"(1, 3)"
"(None, 1)"
"(None, 2)"
"(2, 4)"
"(1, 1)"
"(2, 7)"
"(None, 4)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, 6)"
"(1, 1)"
"(1, 1)"
"(3, 5)"
"(1, 1)"
"(5, 15)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 13)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(44, 47)"
"(None, None)"
"(3, 7)"
"(None, 1)"
"(None, 7)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(7, 1)"
"(None, None)"
"(2, 8)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 3)"
"(10, 8)"
"(1, 1)"
"(None, None)"
"(1, 1)"
"(5, 5)"
"(None, None)"
"(2, 5)"
"(1, 1)"
"(None, 4)"
"(6, 10)"
"(None, None)"
"(None, 1)"
"(2, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 3)"
"(None, 2)"
"(None, None)"
"(2, 1)"
"(4, 46)"
"(None, 3)"
"(4, 5)"
"(7, 2)"
"(None, None)"
"(1, 1)"
"(11, 18)"
"(7, 4)"
"(None, 1)"
"(None, None)"
"(1, 6)"
"(2, 3)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(6, 6)"
"(None, None)"
"(None, None)"
"(16, 74)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(1, 5)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(1, 4)"
"(1, 6)"
"(None, None)"
"(5, 14)"
"(25, 39)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, 2)"
"(1, 3)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(2, 1)"
"(2, 1)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(2, 1)"
"(5, 7)"
"(None, None)"
"(2, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(9, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(2, 11)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(2, 11)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(12, 15)"
"(None, None)"
"(None, None)"
"(3, 7)"
"(None, None)"
"(None, None)"
"(1, 8)"
"(6, 13)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(28, 21)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(3, 4)"
"(None, None)"
"(2, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
